trial,observer,session,scene,dist_type1,dist_level1,dist_type2,dist_level2,selected
21217,obs_2,S,Bikes,HEVC,1,Gaussian,1,2
21218,obs_2,S,WorkShop,OPT,4,OPT,1,2
21219,obs_2,S,Bikes,HEVC,1,HEVC,4,2
21220,obs_2,S,Bikes,HEVC,1,Reference,0,2
21221,obs_2,S,Bikes,OPT,4,OPT,7,2
21222,obs_2,S,WorkShop,HEVC,4,Gaussian,4,2
21223,obs_2,S,Bikes,HEVC,17,Gaussian,17,1
21224,obs_2,S,WorkShop,HEVC,4,NN,4,2
21225,obs_2,S,Bikes,OPT,24,OPT,17,2
21226,obs_2,S,Bikes,Reference,0,OPT,1,2
21227,obs_2,S,WorkShop,NN,10,Gaussian,10,1
21228,obs_2,S,Bikes,HEVC,10,HEVC,7,2
21229,obs_2,S,WorkShop,OPT,10,Gaussian,10,2
21230,obs_2,S,WorkShop,NN,17,HEVC,17,2
21231,obs_2,S,Bikes,NN,24,HEVC,24,1
21232,obs_2,S,WorkShop,NN,10,OPT,10,2
21233,obs_2,S,WorkShop,Gaussian,4,NN,4,2
21234,obs_2,S,Bikes,Gaussian,7,OPT,7,2
21235,obs_2,S,WorkShop,HEVC,17,HEVC,10,2
21236,obs_2,S,Bikes,HEVC,7,HEVC,4,2
21237,obs_2,S,Bikes,NN,17,HEVC,17,1
21238,obs_2,S,WorkShop,OPT,4,NN,4,2
21239,obs_2,S,WorkShop,Gaussian,24,HEVC,24,2
21240,obs_2,S,WorkShop,HEVC,7,NN,7,2
21241,obs_2,S,WorkShop,HEVC,7,HEVC,4,1
21242,obs_2,S,Bikes,NN,24,Gaussian,24,1
21243,obs_2,S,WorkShop,HEVC,10,NN,10,2
21244,obs_2,S,Bikes,Gaussian,10,NN,10,2
21245,obs_2,S,Bikes,Gaussian,1,Reference,0,2
21246,obs_2,S,Bikes,OPT,17,HEVC,17,2
21247,obs_2,S,Bikes,NN,7,HEVC,7,2
21248,obs_2,S,Bikes,OPT,1,OPT,4,2
21249,obs_2,S,Bikes,NN,17,Gaussian,17,1
21250,obs_2,S,WorkShop,OPT,24,OPT,17,2
21251,obs_2,S,WorkShop,Gaussian,1,NN,1,2
21252,obs_2,S,WorkShop,Gaussian,1,Gaussian,4,2
21253,obs_2,S,WorkShop,OPT,24,NN,24,2
21254,obs_2,S,WorkShop,HEVC,7,Gaussian,7,2
21255,obs_2,S,WorkShop,NN,7,Gaussian,7,2
21256,obs_2,S,WorkShop,NN,17,NN,10,2
21257,obs_2,S,WorkShop,Gaussian,1,HEVC,1,2
21258,obs_2,S,WorkShop,Gaussian,10,Gaussian,17,2
21259,obs_2,S,Bikes,HEVC,4,Gaussian,4,2
21260,obs_2,S,WorkShop,OPT,1,Gaussian,1,2
21261,obs_2,S,Bikes,HEVC,7,Gaussian,7,1
21262,obs_2,S,WorkShop,HEVC,7,OPT,7,2
21263,obs_2,S,Bikes,OPT,10,OPT,17,1
21264,obs_2,S,Bikes,Gaussian,17,OPT,17,1
21265,obs_2,S,WorkShop,Gaussian,7,Gaussian,4,2
21266,obs_2,S,WorkShop,OPT,10,OPT,17,1
21267,obs_2,S,WorkShop,OPT,7,Gaussian,7,1
21268,obs_2,S,Bikes,NN,1,OPT,1,2
21269,obs_2,S,WorkShop,NN,24,HEVC,24,1
21270,obs_2,S,Bikes,NN,4,Gaussian,4,2
21271,obs_2,S,Bikes,OPT,1,HEVC,1,2
21272,obs_2,S,Bikes,Gaussian,7,NN,7,2
21273,obs_2,S,WorkShop,Gaussian,1,Reference,0,2
21274,obs_2,S,Bikes,HEVC,1,NN,1,2
21275,obs_2,S,Bikes,OPT,7,HEVC,7,2
21276,obs_2,S,Bikes,OPT,10,HEVC,10,2
21277,obs_2,S,WorkShop,HEVC,24,HEVC,17,2
21278,obs_2,S,Bikes,HEVC,10,Gaussian,10,2
21279,obs_2,S,Bikes,Gaussian,10,OPT,10,1
21280,obs_2,S,WorkShop,OPT,1,Reference,0,2
21281,obs_2,S,WorkShop,NN,17,OPT,17,1
21282,obs_2,S,Bikes,NN,10,OPT,10,1
21283,obs_2,S,Bikes,Gaussian,24,OPT,24,1
21284,obs_2,S,Bikes,HEVC,24,Gaussian,24,2
21285,obs_2,S,WorkShop,Gaussian,17,NN,17,2
21286,obs_2,S,WorkShop,HEVC,10,Gaussian,10,1
21287,obs_2,S,WorkShop,OPT,4,HEVC,4,2
21288,obs_2,S,Bikes,Gaussian,1,Gaussian,4,1
21289,obs_2,S,WorkShop,OPT,7,OPT,4,2
21290,obs_2,S,WorkShop,OPT,7,NN,7,2
21291,obs_2,S,WorkShop,HEVC,1,HEVC,4,2
21292,obs_2,S,Bikes,NN,7,NN,10,2
21293,obs_2,S,Bikes,OPT,7,OPT,4,2
21294,obs_2,S,Bikes,Gaussian,17,OPT,17,2
21295,obs_2,S,WorkShop,Reference,0,NN,1,2
21296,obs_2,S,WorkShop,NN,4,NN,7,2
21297,obs_2,S,Bikes,OPT,1,OPT,4,2
21298,obs_2,S,Bikes,HEVC,7,NN,7,2
21299,obs_2,S,Bikes,HEVC,7,NN,7,2
21300,obs_2,S,WorkShop,OPT,1,OPT,4,2
21301,obs_2,S,Bikes,HEVC,10,Gaussian,10,2
21302,obs_2,S,WorkShop,OPT,17,Gaussian,17,2
21303,obs_2,S,WorkShop,Reference,0,Gaussian,1,2
21304,obs_2,S,WorkShop,NN,10,NN,7,2
21305,obs_2,S,WorkShop,Gaussian,4,OPT,4,2
21306,obs_2,S,WorkShop,HEVC,17,HEVC,10,2
21307,obs_2,S,WorkShop,HEVC,4,NN,4,1
21308,obs_2,S,WorkShop,HEVC,1,Gaussian,1,1
21309,obs_2,S,Bikes,NN,10,Gaussian,10,1
21310,obs_2,S,WorkShop,OPT,10,OPT,7,2
21311,obs_2,S,Bikes,OPT,1,HEVC,1,2
21312,obs_2,S,Bikes,OPT,4,HEVC,4,2
21313,obs_2,S,WorkShop,OPT,4,HEVC,4,2
21314,obs_2,S,WorkShop,HEVC,4,Gaussian,4,1
21315,obs_2,S,Bikes,HEVC,10,HEVC,17,1
21316,obs_2,S,Bikes,Gaussian,1,HEVC,1,2
21317,obs_2,S,Bikes,Gaussian,4,HEVC,4,2
21318,obs_2,S,Bikes,Gaussian,7,HEVC,7,2
21319,obs_2,S,WorkShop,HEVC,1,HEVC,4,1
21320,obs_2,S,WorkShop,Gaussian,17,HEVC,17,2
21321,obs_2,S,Bikes,HEVC,7,HEVC,10,1
21322,obs_2,S,WorkShop,OPT,1,NN,1,2
21323,obs_2,S,WorkShop,Gaussian,7,Gaussian,4,2
21324,obs_2,S,Bikes,Gaussian,17,Gaussian,10,2
21325,obs_2,S,WorkShop,Gaussian,7,NN,7,2
21326,obs_2,S,Bikes,HEVC,17,OPT,17,2
21327,obs_2,S,Bikes,HEVC,4,HEVC,7,2
21328,obs_2,S,WorkShop,Gaussian,7,OPT,7,2
21329,obs_2,S,Bikes,Gaussian,7,Gaussian,4,2
21330,obs_2,S,Bikes,Reference,0,HEVC,1,2
21331,obs_2,S,WorkShop,HEVC,7,OPT,7,2
21332,obs_2,S,Bikes,HEVC,24,OPT,24,2
21333,obs_2,S,WorkShop,NN,10,OPT,10,1
21334,obs_2,S,WorkShop,NN,4,NN,1,2
21335,obs_2,S,WorkShop,Gaussian,7,Gaussian,10,1
21336,obs_2,S,Bikes,OPT,17,NN,17,2
21337,obs_2,S,Bikes,NN,4,HEVC,4,2
21338,obs_2,S,WorkShop,Gaussian,24,Gaussian,17,2
21339,obs_2,S,WorkShop,HEVC,10,OPT,10,1
21340,obs_2,S,Bikes,OPT,10,NN,10,2
21341,obs_2,S,Bikes,Gaussian,7,OPT,7,2
21342,obs_2,S,Bikes,NN,1,HEVC,1,1
21343,obs_2,S,WorkShop,OPT,1,Reference,0,1
21344,obs_2,S,WorkShop,NN,24,HEVC,24,1
21345,obs_2,S,Bikes,OPT,1,NN,1,2
21346,obs_2,S,WorkShop,Gaussian,4,NN,4,1
21347,obs_2,S,WorkShop,OPT,4,OPT,1,2
21348,obs_2,S,Bikes,NN,24,Gaussian,24,1
21349,obs_2,S,Bikes,OPT,17,OPT,24,1
21350,obs_2,S,Bikes,OPT,7,OPT,4,2
21351,obs_2,S,WorkShop,Reference,0,NN,1,2
21352,obs_2,S,Bikes,Gaussian,10,Gaussian,7,1
21353,obs_2,S,Bikes,NN,7,Gaussian,7,1
21354,obs_2,S,WorkShop,HEVC,17,HEVC,24,1
21355,obs_2,S,Bikes,OPT,10,Gaussian,10,1
21356,obs_2,S,Bikes,NN,7,NN,4,1
21357,obs_2,S,Bikes,OPT,24,NN,24,2
21358,obs_2,S,WorkShop,OPT,10,Gaussian,10,1
21359,obs_2,S,Bikes,OPT,10,OPT,7,2
21360,obs_2,S,WorkShop,NN,7,NN,4,2
21361,obs_2,S,WorkShop,NN,10,NN,17,2
21362,obs_2,S,WorkShop,NN,1,Gaussian,1,2
21363,obs_2,S,Bikes,HEVC,17,NN,17,2
21364,obs_2,S,Bikes,HEVC,24,HEVC,17,2
21365,obs_2,S,Bikes,OPT,24,Gaussian,24,2
21366,obs_2,S,Bikes,Gaussian,17,HEVC,17,1
21367,obs_2,S,Bikes,NN,24,HEVC,24,1
21368,obs_2,S,Bikes,Gaussian,4,Gaussian,1,2
21369,obs_2,S,WorkShop,NN,17,HEVC,17,1
21370,obs_2,S,Bikes,NN,24,NN,17,2
21371,obs_2,S,WorkShop,Gaussian,24,NN,24,2
21372,obs_2,S,WorkShop,NN,17,Gaussian,17,1
21373,obs_2,S,Bikes,OPT,7,NN,7,2
21374,obs_2,S,Bikes,NN,1,Gaussian,1,1
21375,obs_2,S,WorkShop,Gaussian,4,Gaussian,1,2
21376,obs_2,S,WorkShop,HEVC,7,Gaussian,7,1
21377,obs_2,S,WorkShop,HEVC,10,Gaussian,10,1
21378,obs_2,S,WorkShop,OPT,24,NN,24,2
21379,obs_2,S,Bikes,HEVC,24,Gaussian,24,2
21380,obs_2,S,WorkShop,OPT,17,OPT,24,1
21381,obs_2,S,WorkShop,OPT,17,HEVC,17,2
21382,obs_2,S,WorkShop,OPT,24,HEVC,24,2
21383,obs_2,S,WorkShop,Gaussian,24,OPT,24,1
21384,obs_2,S,Bikes,Gaussian,1,OPT,1,2
21385,obs_2,S,Bikes,NN,4,NN,1,2
21386,obs_2,S,Bikes,Gaussian,17,NN,17,2
21387,obs_2,S,Bikes,OPT,1,OPT,4,2
21388,obs_2,S,WorkShop,OPT,1,Gaussian,1,2
21389,obs_2,S,WorkShop,HEVC,10,NN,10,2
21390,obs_2,S,Bikes,OPT,17,OPT,10,2
21391,obs_2,S,Bikes,Gaussian,4,NN,4,2
21392,obs_2,S,Bikes,Gaussian,17,Gaussian,24,1
21393,obs_2,S,Bikes,NN,1,Reference,0,2
21394,obs_2,S,Bikes,Gaussian,17,OPT,17,1
21395,obs_2,S,WorkShop,OPT,17,NN,17,2
21396,obs_2,S,WorkShop,NN,7,HEVC,7,2
21397,obs_2,S,Bikes,NN,17,NN,10,2
21398,obs_2,S,WorkShop,HEVC,10,HEVC,7,2
21399,obs_2,S,WorkShop,HEVC,4,HEVC,7,2
21400,obs_2,S,WorkShop,HEVC,1,Reference,0,2
21401,obs_2,S,WorkShop,NN,4,OPT,4,2
21402,obs_2,S,Bikes,HEVC,7,OPT,7,2
21403,obs_2,S,WorkShop,OPT,7,NN,7,2
21404,obs_2,S,Bikes,Gaussian,1,Reference,0,2
21405,obs_2,S,WorkShop,OPT,1,HEVC,1,2
21406,obs_2,S,WorkShop,NN,10,Gaussian,10,1
21407,obs_2,S,WorkShop,OPT,7,OPT,4,2
21408,obs_2,S,Bikes,NN,4,OPT,4,2
21409,obs_2,S,Bikes,HEVC,10,OPT,10,2
21410,obs_2,S,WorkShop,NN,17,NN,24,1
21411,obs_2,S,Bikes,Reference,0,OPT,1,2
21412,obs_2,S,Bikes,NN,7,NN,10,2
21413,obs_2,S,Bikes,Gaussian,4,OPT,4,2
21414,obs_2,S,WorkShop,OPT,10,OPT,17,1
21415,obs_2,S,Bikes,HEVC,7,NN,7,2
21416,obs_2,S,Bikes,HEVC,10,NN,10,2
21417,obs_2,S,Bikes,HEVC,1,HEVC,4,2
21418,obs_2,S,WorkShop,Gaussian,17,Gaussian,10,2
21419,obs_2,S,WorkShop,NN,1,HEVC,1,2
21420,obs_2,S,WorkShop,Gaussian,24,HEVC,24,1
21421,obs_2,S,Bikes,OPT,7,OPT,4,2
21422,obs_2,S,Bikes,OPT,17,Gaussian,17,1
21423,obs_2,S,WorkShop,Reference,0,NN,1,1
21424,obs_2,S,WorkShop,NN,7,NN,4,1
21425,obs_2,S,Bikes,OPT,4,OPT,1,2
21426,obs_2,S,Bikes,HEVC,7,NN,7,2
21427,obs_2,S,Bikes,HEVC,7,NN,7,2
21428,obs_2,S,WorkShop,OPT,1,OPT,4,2
21429,obs_2,S,WorkShop,HEVC,1,HEVC,4,2
21430,obs_2,S,WorkShop,Reference,0,NN,1,2
21431,obs_2,S,Bikes,HEVC,4,OPT,4,2
21432,obs_2,S,Bikes,OPT,10,Gaussian,10,1
21433,obs_2,S,Bikes,OPT,17,OPT,24,1
21434,obs_2,S,WorkShop,OPT,17,OPT,24,1
21435,obs_2,S,WorkShop,Gaussian,1,HEVC,1,2
21436,obs_2,S,Bikes,Gaussian,24,NN,24,2
21437,obs_2,S,Bikes,Gaussian,4,Gaussian,1,2
21438,obs_2,S,WorkShop,HEVC,17,Gaussian,17,1
21439,obs_2,S,Bikes,Gaussian,10,Gaussian,17,1
21440,obs_2,S,Bikes,OPT,24,NN,24,2
21441,obs_2,S,Bikes,Gaussian,4,HEVC,4,1
21442,obs_2,S,Bikes,HEVC,17,NN,17,2
21443,obs_2,S,WorkShop,OPT,4,NN,4,2
21444,obs_2,S,Bikes,HEVC,17,HEVC,24,1
21445,obs_2,S,WorkShop,HEVC,17,NN,17,2
21446,obs_2,S,WorkShop,OPT,1,OPT,4,2
21447,obs_2,S,WorkShop,Gaussian,24,NN,24,2
21448,obs_2,S,Bikes,OPT,4,NN,4,2
21449,obs_2,S,Bikes,OPT,10,OPT,17,2
21450,obs_2,S,WorkShop,Gaussian,10,NN,10,2
21451,obs_2,S,Bikes,OPT,17,NN,17,2
21452,obs_2,S,Bikes,NN,10,NN,17,2
21453,obs_2,S,Bikes,HEVC,10,NN,10,2
21454,obs_2,S,WorkShop,NN,10,NN,7,2
21455,obs_2,S,Bikes,OPT,1,Gaussian,1,2
21456,obs_2,S,WorkShop,HEVC,10,OPT,10,2
21457,obs_2,S,Bikes,NN,1,Reference,0,2
21458,obs_2,S,WorkShop,HEVC,24,NN,24,2
21459,obs_2,S,Bikes,HEVC,7,NN,7,2
21460,obs_2,S,Bikes,Gaussian,24,Gaussian,17,2
21461,obs_2,S,Bikes,Gaussian,17,HEVC,17,2
21462,obs_2,S,Bikes,OPT,7,HEVC,7,1
21463,obs_2,S,Bikes,NN,17,NN,24,1
21464,obs_2,S,WorkShop,HEVC,24,Gaussian,24,2
21465,obs_2,S,WorkShop,Gaussian,1,OPT,1,2
21466,obs_2,S,WorkShop,HEVC,10,HEVC,17,2
21467,obs_2,S,Bikes,HEVC,1,Gaussian,1,2
21468,obs_2,S,WorkShop,OPT,24,HEVC,24,2
21469,obs_2,S,WorkShop,Gaussian,7,Gaussian,4,2
21470,obs_2,S,WorkShop,HEVC,17,HEVC,24,2
21471,obs_2,S,Bikes,HEVC,1,NN,1,2
21472,obs_2,S,WorkShop,HEVC,7,HEVC,10,2
21473,obs_2,S,WorkShop,Gaussian,4,Gaussian,1,2
21474,obs_2,S,Bikes,Gaussian,10,HEVC,10,2
21475,obs_2,S,WorkShop,NN,10,OPT,10,2
21476,obs_2,S,Bikes,HEVC,4,NN,4,2
21477,obs_2,S,Bikes,Gaussian,24,OPT,24,1
21478,obs_2,S,Bikes,NN,7,NN,10,2
21479,obs_2,S,WorkShop,OPT,7,Gaussian,7,1
21480,obs_2,S,WorkShop,Gaussian,10,HEVC,10,2
21481,obs_2,S,WorkShop,Gaussian,10,Gaussian,7,2
21482,obs_2,S,Bikes,OPT,10,NN,10,2
21483,obs_2,S,WorkShop,NN,1,NN,4,2
21484,obs_2,S,Bikes,NN,10,Gaussian,10,1
21485,obs_2,S,WorkShop,HEVC,4,OPT,4,2
21486,obs_2,S,WorkShop,Gaussian,24,OPT,24,2
21487,obs_2,S,Bikes,OPT,7,OPT,10,2
21488,obs_2,S,WorkShop,OPT,24,NN,24,2
21489,obs_2,S,WorkShop,Gaussian,10,OPT,10,2
21490,obs_2,S,WorkShop,NN,24,NN,17,2
21491,obs_2,S,WorkShop,OPT,17,OPT,10,2
21492,obs_2,S,WorkShop,OPT,10,OPT,7,2
21493,obs_2,S,Bikes,NN,1,Gaussian,1,2
21494,obs_2,S,Bikes,NN,7,NN,4,2
21495,obs_2,S,WorkShop,Gaussian,17,NN,17,2
21496,obs_2,S,WorkShop,Gaussian,7,NN,7,2
21497,obs_2,S,Bikes,Gaussian,7,HEVC,7,2
21498,obs_2,S,Bikes,Gaussian,24,HEVC,24,1
21499,obs_2,S,Bikes,HEVC,24,NN,24,2
21500,obs_2,S,Bikes,OPT,7,Gaussian,7,1
21501,obs_2,S,Bikes,Reference,0,Gaussian,1,2
21502,obs_2,S,WorkShop,NN,4,Gaussian,4,1
21503,obs_2,S,WorkShop,HEVC,1,NN,1,2
21504,obs_2,S,Bikes,HEVC,4,HEVC,7,2
21505,obs_2,S,Bikes,NN,7,Gaussian,7,1
21506,obs_2,S,Bikes,OPT,17,Gaussian,17,2
21507,obs_2,S,Bikes,HEVC,24,OPT,24,2
21508,obs_2,S,Bikes,OPT,7,OPT,4,2
21509,obs_2,S,Bikes,NN,1,NN,4,2
21510,obs_2,S,Bikes,NN,7,OPT,7,2
21511,obs_2,S,Bikes,OPT,1,NN,1,2
21512,obs_2,S,Bikes,HEVC,10,HEVC,7,2
21513,obs_2,S,WorkShop,NN,10,NN,17,2
21514,obs_2,S,WorkShop,NN,1,Gaussian,1,1
21515,obs_2,S,WorkShop,OPT,1,Reference,0,2
21516,obs_2,S,WorkShop,Gaussian,10,Gaussian,17,1
21517,obs_2,S,WorkShop,OPT,4,Gaussian,4,1
21518,obs_2,S,WorkShop,HEVC,4,NN,4,2
21519,obs_2,S,WorkShop,OPT,1,HEVC,1,2
21520,obs_2,S,Bikes,HEVC,1,OPT,1,2
21521,obs_2,S,WorkShop,OPT,17,NN,17,2
21522,obs_2,S,Bikes,HEVC,10,OPT,10,2
21523,obs_2,S,Bikes,Gaussian,4,NN,4,2
21524,obs_2,S,Bikes,OPT,4,Gaussian,4,2
21525,obs_2,S,WorkShop,OPT,7,NN,7,2
21526,obs_2,S,Bikes,HEVC,10,HEVC,17,1
21527,obs_2,S,Bikes,HEVC,1,HEVC,4,2
21528,obs_2,S,WorkShop,OPT,7,HEVC,7,2
21529,obs_2,S,WorkShop,NN,7,NN,4,2
21530,obs_2,S,Bikes,Reference,0,HEVC,1,1
21531,obs_2,S,WorkShop,OPT,4,OPT,7,2
21532,obs_2,S,WorkShop,Gaussian,24,Gaussian,17,2
21533,obs_2,S,Bikes,HEVC,17,OPT,17,2
21534,obs_2,S,WorkShop,HEVC,4,Gaussian,4,2
21535,obs_2,S,WorkShop,OPT,17,HEVC,17,2
21536,obs_2,S,WorkShop,NN,10,HEVC,10,1
21537,obs_2,S,WorkShop,Gaussian,1,Reference,0,2
21538,obs_2,S,WorkShop,HEVC,7,NN,7,2
21539,obs_2,S,WorkShop,HEVC,1,Reference,0,2
21540,obs_2,S,WorkShop,HEVC,7,Gaussian,7,1
21541,obs_2,S,Bikes,Gaussian,17,NN,17,2
21542,obs_2,S,WorkShop,Gaussian,17,OPT,17,2
21543,obs_2,S,Bikes,OPT,4,OPT,1,1
21544,obs_2,S,Bikes,Reference,0,OPT,1,2
21545,obs_2,S,Bikes,Gaussian,7,Gaussian,10,2
21546,obs_2,S,Bikes,Gaussian,4,Gaussian,7,2
21547,obs_2,S,WorkShop,NN,1,OPT,1,2
21548,obs_2,S,WorkShop,HEVC,7,HEVC,4,1
21549,obs_3,S,Mannequin,NN,10,NN,17,1
21550,obs_3,S,Toys,NN,7,NN,4,2
21551,obs_3,S,Toys,HEVC,17,Gaussian,17,1
21552,obs_3,S,LivingRoom,OPT,7,OPT,4,2
21553,obs_3,S,Mannequin,NN,17,HEVC,17,1
21554,obs_3,S,LivingRoom,OPT,1,OPT,4,2
21555,obs_3,S,Mannequin,Gaussian,10,Gaussian,7,2
21556,obs_3,S,Toys,OPT,4,Gaussian,4,1
21557,obs_3,S,Toys,Gaussian,7,Gaussian,10,1
21558,obs_3,S,LivingRoom,Gaussian,24,HEVC,24,1
21559,obs_3,S,Mannequin,Gaussian,10,Gaussian,7,2
21560,obs_3,S,Toys,NN,10,HEVC,10,2
21561,obs_3,S,Mannequin,Gaussian,7,Gaussian,4,2
21562,obs_3,S,Mannequin,OPT,10,OPT,7,2
21563,obs_3,S,LivingRoom,NN,7,HEVC,7,1
21564,obs_3,S,Toys,HEVC,7,HEVC,4,2
21565,obs_3,S,Mannequin,HEVC,24,HEVC,17,2
21566,obs_3,S,Toys,OPT,4,OPT,1,1
21567,obs_3,S,LivingRoom,Reference,0,Gaussian,1,1
21568,obs_3,S,Toys,HEVC,7,OPT,7,1
21569,obs_3,S,LivingRoom,HEVC,10,OPT,10,2
21570,obs_3,S,Mannequin,HEVC,24,OPT,24,2
21571,obs_3,S,Mannequin,NN,7,HEVC,7,1
21572,obs_3,S,Mannequin,NN,24,OPT,24,2
21573,obs_3,S,LivingRoom,OPT,7,OPT,10,2
21574,obs_3,S,Mannequin,Gaussian,1,HEVC,1,1
21575,obs_3,S,Mannequin,Gaussian,1,NN,1,2
21576,obs_3,S,Mannequin,NN,17,HEVC,17,1
21577,obs_3,S,Mannequin,OPT,7,Gaussian,7,1
21578,obs_3,S,Mannequin,OPT,4,OPT,1,2
21579,obs_3,S,LivingRoom,HEVC,4,Gaussian,4,2
21580,obs_3,S,Mannequin,Gaussian,10,OPT,10,2
21581,obs_3,S,Mannequin,Gaussian,4,HEVC,4,1
21582,obs_3,S,Toys,Gaussian,4,HEVC,4,2
21583,obs_3,S,Mannequin,OPT,1,Reference,0,1
21584,obs_3,S,Mannequin,OPT,4,OPT,7,2
21585,obs_3,S,Toys,HEVC,17,OPT,17,2
21586,obs_3,S,LivingRoom,Gaussian,4,Gaussian,1,2
21587,obs_3,S,LivingRoom,OPT,17,HEVC,17,1
21588,obs_3,S,Toys,NN,10,NN,7,2
21589,obs_3,S,Mannequin,OPT,24,Gaussian,24,1
21590,obs_3,S,Toys,NN,1,Gaussian,1,1
21591,obs_3,S,Toys,Gaussian,10,NN,10,2
21592,obs_3,S,LivingRoom,NN,10,NN,7,1
21593,obs_3,S,Mannequin,Gaussian,7,HEVC,7,1
21594,obs_3,S,Toys,OPT,17,OPT,10,1
21595,obs_3,S,Toys,Gaussian,1,OPT,1,1
21596,obs_3,S,LivingRoom,Gaussian,10,Gaussian,7,2
21597,obs_3,S,LivingRoom,NN,17,HEVC,17,1
21598,obs_3,S,Toys,Gaussian,7,NN,7,2
21599,obs_3,S,Toys,OPT,17,OPT,24,1
21600,obs_3,S,Mannequin,Gaussian,17,HEVC,17,1
21601,obs_3,S,Mannequin,OPT,10,NN,10,1
21602,obs_3,S,Mannequin,NN,4,NN,1,2
21603,obs_3,S,Toys,NN,7,HEVC,7,1
21604,obs_3,S,Mannequin,HEVC,1,Reference,0,2
21605,obs_3,S,LivingRoom,Gaussian,10,Gaussian,17,1
21606,obs_3,S,LivingRoom,HEVC,17,HEVC,10,2
21607,obs_3,S,LivingRoom,OPT,7,OPT,4,2
21608,obs_3,S,Toys,NN,17,NN,10,1
21609,obs_3,S,Mannequin,HEVC,4,HEVC,1,1
21610,obs_3,S,Toys,OPT,7,NN,7,1
21611,obs_3,S,LivingRoom,NN,10,OPT,10,2
21612,obs_3,S,LivingRoom,Gaussian,1,NN,1,2
21613,obs_3,S,Toys,OPT,10,HEVC,10,1
21614,obs_3,S,LivingRoom,Gaussian,24,NN,24,2
21615,obs_3,S,Mannequin,HEVC,1,NN,1,1
21616,obs_3,S,Mannequin,Gaussian,17,Gaussian,24,1
21617,obs_3,S,LivingRoom,Gaussian,10,NN,10,2
21618,obs_3,S,Toys,HEVC,24,HEVC,17,2
21619,obs_3,S,Toys,OPT,10,OPT,7,2
21620,obs_3,S,LivingRoom,HEVC,4,HEVC,1,2
21621,obs_3,S,LivingRoom,OPT,17,OPT,24,2
21622,obs_3,S,Toys,NN,24,OPT,24,2
21623,obs_3,S,Mannequin,OPT,24,OPT,17,2
21624,obs_3,S,Toys,NN,24,Gaussian,24,1
21625,obs_3,S,LivingRoom,OPT,1,OPT,4,1
21626,obs_3,S,LivingRoom,NN,7,NN,4,2
21627,obs_3,S,Mannequin,OPT,17,NN,17,1
21628,obs_3,S,Toys,Gaussian,17,Gaussian,24,2
21629,obs_3,S,LivingRoom,HEVC,10,NN,10,2
21630,obs_3,S,Toys,NN,1,Reference,0,2
21631,obs_3,S,Toys,NN,10,OPT,10,2
21632,obs_3,S,Mannequin,NN,10,NN,17,1
21633,obs_3,S,Mannequin,Gaussian,1,Gaussian,4,1
21634,obs_3,S,Mannequin,HEVC,10,HEVC,7,2
21635,obs_3,S,Mannequin,Gaussian,17,NN,17,2
21636,obs_3,S,Toys,Gaussian,7,Gaussian,4,2
21637,obs_3,S,Mannequin,HEVC,10,OPT,10,2
21638,obs_3,S,LivingRoom,Gaussian,7,OPT,7,2
21639,obs_3,S,Mannequin,NN,10,NN,7,1
21640,obs_3,S,LivingRoom,HEVC,7,OPT,7,2
21641,obs_3,S,LivingRoom,Gaussian,17,HEVC,17,1
21642,obs_3,S,LivingRoom,Gaussian,10,HEVC,10,1
21643,obs_3,S,Toys,OPT,1,NN,1,2
21644,obs_3,S,Toys,Gaussian,17,NN,17,2
21645,obs_3,S,LivingRoom,Gaussian,7,NN,7,2
21646,obs_3,S,LivingRoom,HEVC,7,HEVC,10,1
21647,obs_3,S,Toys,Gaussian,10,OPT,10,2
21648,obs_3,S,Mannequin,NN,24,HEVC,24,1
21649,obs_3,S,Toys,HEVC,17,HEVC,10,2
21650,obs_3,S,LivingRoom,HEVC,1,OPT,1,1
21651,obs_3,S,Toys,HEVC,7,HEVC,10,1
21652,obs_3,S,Mannequin,NN,17,NN,24,1
21653,obs_3,S,LivingRoom,OPT,24,HEVC,24,1
21654,obs_3,S,LivingRoom,NN,1,HEVC,1,1
21655,obs_3,S,Toys,Reference,0,HEVC,1,2
21656,obs_3,S,Toys,OPT,17,NN,17,1
21657,obs_3,S,LivingRoom,Gaussian,7,Gaussian,4,2
21658,obs_3,S,Toys,Gaussian,10,HEVC,10,2
21659,obs_3,S,LivingRoom,NN,24,OPT,24,2
21660,obs_3,S,Mannequin,Gaussian,1,OPT,1,2
21661,obs_3,S,Mannequin,NN,4,HEVC,4,2
21662,obs_3,S,Mannequin,OPT,10,OPT,17,2
21663,obs_3,S,LivingRoom,OPT,1,Gaussian,1,2
21664,obs_3,S,LivingRoom,Reference,0,HEVC,1,1
21665,obs_3,S,Toys,Reference,0,OPT,1,1
21666,obs_3,S,Mannequin,OPT,1,NN,1,2
21667,obs_3,S,Toys,NN,17,NN,24,1
21668,obs_3,S,Toys,Gaussian,17,HEVC,17,2
21669,obs_3,S,Toys,OPT,1,HEVC,1,2
21670,obs_3,S,LivingRoom,NN,17,OPT,17,2
21671,obs_3,S,Toys,HEVC,24,Gaussian,24,1
21672,obs_3,S,Mannequin,Gaussian,24,HEVC,24,1
21673,obs_3,S,LivingRoom,HEVC,1,Gaussian,1,2
